SCW, Start Time, End Time
102100440010.001, 55616.1161800675, 55616.1575342613
102100450010.001, 55616.1588652807, 55616.200207901
102100460010.001, 55616.2015157723, 55616.2428699671
102100470010.001, 55616.2442125606, 55616.2855551818
102100480010.001, 55616.2868862012, 55616.3282288228
102100490010.001, 55616.3295714163, 55616.3709140383
102100500010.001, 55616.3722450578, 55616.4135876801
102100510010.001, 55616.4150460145, 55616.4564002112
102100520010.001, 55616.4577428047, 55616.4990854275
102100530010.001, 55616.500555336, 55616.541886385
102100540010.001, 55616.5432174045, 55616.5845716018
102100550010.001, 55616.5860299362, 55616.6273957077
102100560010.001, 55616.6287383013, 55616.6700693509
102100570010.001, 55616.6714003704, 55616.7127429942
102100580010.001, 55616.7142013286, 55616.7555671007
102100590010.001, 55616.7568981202, 55616.7982291701
102100600010.001, 55616.7998495417, 55616.8411921657
102100610010.001, 55616.8425231852, 55616.8838773833
102100620010.001, 55616.8853357177, 55616.9266899158
102100630010.001, 55616.9280325094, 55616.9693751335
102100640010.001, 55616.970706153, 55617.0120487771
102100650010.001, 55617.0133913708, 55617.0547339949
102100660010.001, 55617.0560650144, 55617.1151854299
102200680010.001, 55619.4751406417, 55619.517212428
102200690010.001, 55619.5185434474, 55619.5598976409
102200700010.001, 55619.5613559752, 55619.602721743
102200710010.001, 55619.6040527624, 55619.6453953824
102200720010.001, 55619.6467264018, 55619.688069022
102200730010.001, 55619.6895273563, 55619.7308815508
102200740010.001, 55619.7322125702, 55619.7735551907
102200750010.001, 55619.774863062, 55619.8162056826
102200760010.001, 55619.8175367021, 55619.8588908969
102200770010.001, 55619.8602219164, 55619.9015761114
102200780010.001, 55619.9029187049, 55619.9442497519
102200790010.001, 55619.9455807714, 55619.9869349668
102200800010.001, 55619.9883933011, 55620.0297474966
102200810010.001, 55620.0310900901, 55620.0720044706
102200810020.001, 55620.0720044706, 55620.109249867
102300850010.001, 55622.5845639429, 55622.6080824765
102300860010.001, 55622.6094250699, 55622.6507676893
102300870010.001, 55622.6522375977, 55622.6935802174
102300880010.001, 55622.6949228109, 55622.7362654309
102300890010.001, 55622.7375964503, 55622.7789390704
102300900010.001, 55622.7803858307, 55622.8217515991
102300910010.001, 55622.8230826186, 55622.864436813
102300920010.001, 55622.8657446843, 55622.9070873047
102300930010.001, 55622.9084183241, 55622.9497609446
102300940010.001, 55622.9511035381, 55622.9924693068
102300950010.001, 55622.9938119003, 55623.0351429468
102300960010.001, 55623.0364623921, 55623.0773767718
102300960020.001, 55623.0773767718, 55623.1043096604
102400840010.001, 55625.5729454801, 55625.6150288422
102400850010.001, 55625.6163714357, 55625.6577140568
102400860010.001, 55625.6591723911, 55625.7005265863
102400870010.001, 55625.7018576057, 55625.7432118009
102400880010.001, 55625.7445428203, 55625.7858970156
102400890010.001, 55625.7873437758, 55625.828697971
102400900010.001, 55625.8300289904, 55625.8713831854
102400910010.001, 55625.8726910567, 55625.9140336775
102400920010.001, 55625.9153762711, 55625.956730466
102400930010.001, 55625.9580614854, 55625.9994156803
102400940010.001, 55626.0007582738, 55626.0421008947
102400950010.001, 55626.0434319141, 55626.0988254706
102500920010.001, 55628.4797528872, 55628.5218246718
102500930010.001, 55628.5231672652, 55628.5645098828
102500940010.001, 55628.5659682171, 55628.6073224089
102500950010.001, 55628.6086650023, 55628.6500191941
102500960010.001, 55628.6513502135, 55628.6927044055
102500970010.001, 55628.6941627397, 55628.7547530547
102500980010.001, 55628.756084074, 55628.7974266919
102500990010.001, 55628.7987345631, 55628.840077181
102501000010.001, 55628.8414197744, 55628.8827623925
102501010010.001, 55628.8841049859, 55628.9254591782
102501020010.001, 55628.9267901976, 55628.9681328161
102501030010.001, 55628.9694638354, 55629.0248110929
102600750010.001, 55631.2545578311, 55631.2933310027
102600760010.001, 55631.294662022, 55631.3310625071
102600770010.001, 55631.3325208413, 55631.3689097522
102600780010.001, 55631.3702523456, 55631.4066296825
102600790010.001, 55631.4079607018, 55631.4443496129
102600800010.001, 55631.4458079471, 55631.4821852841
102600810010.001, 55631.4835278775, 55631.5199052146
102600820010.001, 55631.5212130858, 55631.5575904229
102600830010.001, 55631.5589330164, 55631.5953103536
102600840010.001, 55631.596652947, 55631.6330302843
102600850010.001, 55631.6343728777, 55631.670750215
102600860010.001, 55631.6720812343, 55631.7084817198
102600870010.001, 55631.7099400541, 55631.7463289656
102600880010.001, 55631.7476599849, 55631.7840488965
102600890010.001, 55631.7854725085, 55631.8218382719
102600900010.001, 55631.8231692912, 55631.8595582028
102600910010.001, 55631.8610165371, 55631.8974054487
102600920010.001, 55631.8987480421, 55631.9351253797
102600930010.001, 55631.936456399, 55631.9728453107
102600940010.001, 55631.9743036449, 55632.0232272866
102700780010.001, 55634.4182056031, 55634.4608213699
102700790010.001, 55634.4621639633, 55634.503506581
102700800010.001, 55634.5049649152, 55634.5463191071
102700810010.001, 55634.5476617005, 55634.5890043184
102700820010.001, 55634.5903353377, 55634.6316895297
102700830010.001, 55634.6331478639, 55634.6745020559
102700840010.001, 55634.6758330753, 55634.7171872674
102700850010.001, 55634.7184951386, 55634.7598493307
102700860010.001, 55634.76118035, 55634.8025229681
102700870010.001, 55634.8038655615, 55634.8452081795
102700880010.001, 55634.846550773, 55634.887893391
102700890010.001, 55634.8892244103, 55634.9305786025
102700900010.001, 55634.9320369368, 55634.9729397398
102700900020.001, 55634.9729397398, 55635.0135994872
102800720010.001, 55637.0488900992, 55637.0902327169
102800730010.001, 55637.0915753103, 55637.1329179279
102800740010.001, 55637.1343762621, 55637.1757304538
102800750010.001, 55637.1770730472, 55637.2184156647
102800760010.001, 55637.219746684, 55637.2611008757
102800770010.001, 55637.2625592099, 55637.3039134014
102800780010.001, 55637.3052559948, 55637.3465986122
102800790010.001, 55637.3479064834, 55637.3892491008
102800800010.001, 55637.3905801201, 55637.4319458856
102800810010.001, 55637.4332769049, 55637.4746195223
102800820010.001, 55637.4759621157, 55637.517304733
102800830010.001, 55637.5186357523, 55637.5600015178
102800840010.001, 55637.561459852, 55637.6028024694
102800850010.001, 55637.6041450628, 55637.6467839772
108900020010.001, 55817.8282228223, 55817.8553987654
108900030010.001, 55817.8567297847, 55817.8814983188
108900040010.001, 55817.8828409123, 55817.9076094462
108900050010.001, 55817.9089520397, 55817.9337205735
108900060010.001, 55817.935063167, 55817.9598317008
108900070010.001, 55817.9611742942, 55817.985942828
108900080010.001, 55817.9872854214, 55818.0120539551
108900090010.001, 55818.0133965485, 55818.0381766562
108900100010.001, 55818.0395192497, 55818.0642877832
108900110010.001, 55818.0658734324, 55818.09065354
108900120010.001, 55818.0922391891, 55818.1170192967
108900130010.001, 55818.118350316, 55818.1431304235
108900140010.001, 55818.1444614428, 55818.1692415503
108900150010.001, 55818.1705725697, 55818.1953526771
108900160010.001, 55818.1966836964, 55818.2191721358
108900170010.001, 55818.2205031551, 55818.2478295604
108900180010.001, 55818.2491605797, 55818.2739406871
108900190010.001, 55818.2755263362, 55818.3003064435
108900200010.001, 55818.3016374628, 55818.3264059961
108900210010.001, 55818.3277485895, 55818.3525171227
108900220010.001, 55818.3538597161, 55818.3786282494
108900230010.001, 55818.3799708428, 55818.4047509501
108900240010.001, 55818.4063365991, 55818.4311167064
108900250010.001, 55818.4327139296, 55818.4574824628
108900260010.001, 55818.4588250562, 55818.4835935894
108900270010.001, 55818.4849361828, 55818.509704716
108900280010.001, 55818.5112903651, 55818.5360704723
108900290010.001, 55818.5376561214, 55818.5624362287
108900300010.001, 55818.563767248, 55818.5885473553
108900310010.001, 55818.5898783746, 55818.6146584819
108900320010.001, 55818.6159895012, 55818.6407696085
108900330010.001, 55818.6421006278, 55818.6668807351
108900340010.001, 55818.6684663841, 55818.6932349174
108900350010.001, 55818.6945775107, 55818.719346044
108900360010.001, 55818.7209432671, 55818.7457118003
108900370010.001, 55818.7470543937, 55818.7718229269
108900380010.001, 55818.7731655203, 55818.7979456276
108900390010.001, 55818.799288221, 55818.8240567542
108900400010.001, 55818.8253993476, 55818.8501678808
108900410010.001, 55818.8517535299, 55818.8765336371
108900420010.001, 55818.8781308603, 55818.9028993935
108900430010.001, 55818.9042304128, 55818.92901052
108900440010.001, 55818.9303415394, 55818.9551216466
108900450010.001, 55818.9564526659, 55818.9812327732
108900460010.001, 55818.9825637925, 55819.0073438997
108900470010.001, 55819.008674919, 55819.0334550263
108900480010.001, 55819.0347860456, 55819.0595661528
108900490010.001, 55819.0608971721, 55819.0856657053
108900500010.001, 55819.0870082987, 55819.1117768318
108900510010.001, 55819.1131194252, 55819.1391958295
108900530010.001, 55819.1665569567, 55819.2074250364
108900530020.001, 55819.2074250364, 55819.2481310789
108900530030.001, 55819.2481310789, 55819.2822977657
108900550010.001, 55819.2937561058, 55819.317957509
108900580010.001, 55819.3708973551, 55819.3950987582
108900610010.001, 55819.4480386043, 55819.4722284333
108900640010.001, 55819.5251798534, 55819.5496590345
108900670010.001, 55819.6027261954, 55819.6269160245
108900730010.001, 55819.7570086936, 55819.7811869486
108900760010.001, 55819.8341383686, 55819.8583281976
108900790010.001, 55819.9112796176, 55819.9354810207
108900820010.001, 55819.9884324406, 55820.0126222697
108900850010.001, 55820.0655621155, 55820.0897635186
108900970010.001, 55820.3750993339, 55820.3992891629
108901000010.001, 55820.4525183607, 55820.4767197638
109600040010.001, 55838.7666383021, 55838.7907702614
109600100010.001, 55838.9166383959, 55838.9400180407
109600130010.001, 55838.9913953895, 55839.0147866089
109600160010.001, 55839.0662334033, 55839.0896130492
109600190010.001, 55839.1410019741, 55839.1643816204
109600220010.001, 55839.2157821202, 55839.2391733409
109600250010.001, 55839.2905622673, 55839.3139534882
109600280010.001, 55839.3651572299, 55839.3885484511
109600310010.001, 55839.4396596007, 55839.4630392481
109600340010.001, 55839.5141619723, 55839.5375416199
109600370010.001, 55839.5889536968, 55839.6123449187
109600400010.001, 55839.6638380145, 55839.6872176625
109600430010.001, 55839.7386065918, 55839.761997814
109600460010.001, 55839.8134909104, 55839.8368705586
109600490010.001, 55839.8879817105, 55839.9113613588
109600570010.001, 55840.2110953899, 55840.2525537534
109600600010.001, 55840.3039426791, 55840.3273223254
109600630010.001, 55840.3786881026, 55840.4020677488
109600660010.001, 55840.4534335259, 55840.4776465059
109600690010.001, 55840.527762282, 55840.5516743359
109600720010.001, 55840.603063261, 55840.626431333
109600750010.001, 55840.677831832, 55840.7012114781
109600780010.001, 55840.7747763444, 55840.7981559905
109600810010.001, 55840.849498619, 55840.872878265
109600840010.001, 55840.9246144124, 55840.9479940583
109600870010.001, 55840.9994292795, 55841.0228320736
109600990010.001, 55841.2989318035, 55841.3223114495
109601020010.001, 55841.3737003744, 55841.3971031686
114100200010.001, 55973.9273394526, 55973.9524552095
114100270010.001, 55974.1341104289, 55974.1592377628
114100280010.001, 55974.1623164689, 55974.1874438033
115900040010.001, 56027.2341921703, 56027.2589954329
115900050010.001, 56027.2604190452, 56027.2844931404
115900060010.001, 56027.286090364, 56027.3101644591
115900070010.001, 56027.3117616827, 56027.3358357774
115900080010.001, 56027.3372709638, 56027.3613566323
115900090010.001, 56027.3626876519, 56027.38677332
115900100010.001, 56027.3881969323, 56027.4122710259
115900110010.001, 56027.4136830641, 56027.4377687315
115900120010.001, 56027.4393312327, 56027.4634284737
115900130010.001, 56027.4648289378, 56027.4889146043
115900140010.001, 56027.4905002537, 56027.5145743458
115900150010.001, 56027.5159632357, 56027.5400373275
115900160010.001, 56027.5416229768, 56027.5657202165
115900170010.001, 56027.5671206805, 56027.5912063459
115900180010.001, 56027.5926068099, 56027.6166924752
115900190010.001, 56027.6182896985, 56027.6423753636
115900200010.001, 56027.6439725869, 56027.6680582518
115900210010.001, 56027.6694471417, 56027.6935212323
115900230010.001, 56027.7247481054, 56027.7444471927
115900240010.001, 56027.7460328419, 56027.7700953581
115900250010.001, 56027.7714726738, 56027.795558338
115900260010.001, 56027.7969240796, 56027.8209981696
115900270010.001, 56027.8223754853, 56027.8464495752
115900280010.001, 56027.8478268909, 56027.8719125548
115900290010.001, 56027.8732898705, 56027.8973755342
115900300010.001, 56027.89875285, 56027.9228385137
115900310010.001, 56027.9242042553, 56027.9482899189
115900320010.001, 56027.9496556605, 56027.9737528982
115900330010.001, 56027.9753269732, 56027.9994010627
115900340010.001, 56028.0007899524, 56028.0248640418
115900350010.001, 56028.0262529316, 56028.0503270209
115900360010.001, 56028.0517159107, 56028.075801574
115900380010.001, 56028.1030816837, 56028.127167347
115900390010.001, 56028.1285793849, 56028.152653474
115900400010.001, 56028.1540655119, 56028.1781511751
115900410010.001, 56028.1797368242, 56028.2037993391
115900420010.001, 56028.205199803, 56028.229273892
115900430010.001, 56028.230847967, 56028.2549336301
115900440010.001, 56028.256345668, 56028.280431331
115900450010.001, 56028.2819938319, 56028.3061026431
115900460010.001, 56028.3075262551, 56028.331600344
115900470010.001, 56028.333023956, 56028.357121193
115900480010.001, 56028.3584522123, 56028.3825263012
115900490010.001, 56028.3839730613, 56028.4080587242
115900500010.001, 56028.4096559474, 56028.4337184622
115900510010.001, 56028.4352809631, 56028.4593897742
115900520010.001, 56028.4608133862, 56028.4848874749
115900530010.001, 56028.486322661, 56028.5182671249
115900550010.001, 56028.5457092713, 56028.5866236481
115900550020.001, 56028.5866236481, 56028.6273412655
115900550030.001, 56028.6273412655, 56028.6614500826
115900570010.001, 56028.6730704601, 56028.6962186224
115900580010.001, 56028.6976422344, 56028.7208019707
115900590010.001, 56028.7223991939, 56028.7455473562
115900600010.001, 56028.7471445794, 56028.7702927417
115900610010.001, 56028.7717395018, 56028.7949108122
115900620010.001, 56028.7962534057, 56028.8194015679
115900630010.001, 56028.820836754, 56028.8439849163
115900640010.001, 56028.8454201023, 56028.8685566905
115900650010.001, 56028.8701307656, 56028.8932905019
115900660010.001, 56028.8947141139, 56028.9178738503
115900670010.001, 56028.9194479253, 56028.9426076617
115900680010.001, 56028.9440081255, 56028.9671562878
115900690010.001, 56028.9687419369, 56028.9919016733
115900700010.001, 56028.9933021371, 56029.0164618735
115900710010.001, 56029.0178854855, 56029.0410336478
115900720010.001, 56029.042630871, 56029.0657906074
115900730010.001, 56029.0673878306, 56029.0905359929
115900740010.001, 56029.0919364567, 56029.1150730449
115900750010.001, 56029.1164735088, 56029.1396216711
115900760010.001, 56029.1410105608, 56029.1641818713
